county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Cass                                    ,037-20800,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,AD-24,Oil                                                                             ,06feb2008,Active Well                                                                     ,06feb2008,11jul2007,38.82081,-94.56753999999999,1079,682,2008
Cass                                    ,037-20801,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,ADI-27,Injection(Class II EOR)                                                         ,16apr2008,Active Well                                                                     ,16apr2008,11jul2007,38.82771,-94.56782,1079,684,2008
Cass                                    ,037-20802,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,ADI-30,Injection(Class II EOR)                                                         ,16apr2008,Active Well                                                                     ,16apr2008,11jul2007,38.81947,-94.57433,1079,632,2008
Cass                                    ,037-20803,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,ADI-37,Injection(Class II EOR)                                                         ,16apr2008,Active Well                                                                     ,16apr2008,11jul2007,38.81829,-94.57438000000001,1079,630,2008
Cass                                    ,037-20804,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,ADI-38,Injection(Class II EOR)                                                         ,16apr2008,Active Well                                                                     ,16apr2008,11jul2007,38.81814,-94.57283,1079,680,2008
Cass                                    ,037-20806,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,CLARK-BERRY,CB-A 1,Dry Hole                                                                        ,07aug2007,Plugged - Approved                                                              ,07aug2007,25jul2007,38.80224,-94.58235000000001,,700,2007
Cass                                    ,037-20809,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,CLARK-BERRY,CB-A 4,Dry Hole                                                                        ,03aug2007,Plugged - Approved                                                              ,03aug2007,27jul2007,38.80112,-94.58392000000001,,700,2007
Cass                                    ,037-20821,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,AD-06,Oil                                                                             ,19feb2008,Active Well                                                                     ,19feb2008,03jan2008,38.817194,-94.567499,1079,708,2008
Cass                                    ,037-20822,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,AD-12,Oil                                                                             ,26feb2008,Active Well                                                                     ,26feb2008,03jan2008,38.8184,-94.567526,1079,710,2008
Cass                                    ,037-20823,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,R-20,Oil                                                                             ,22jan2008,Shut in - Complete,22jan2008,04jan2008,38.81399,-94.574139,1079,680,2008
Cass                                    ,037-20824,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,R-21,Oil                                                                             ,16jan2008,Shut in - Complete,16jan2008,04jan2008,38.812739,-94.574223,1079,671,2008
Cass                                    ,037-20825,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,R-22,Oil                                                                             ,08dec2008,Shut in - Complete,08dec2008,04jan2008,38.812636,-94.572676,1079,670,2008
Cass                                    ,037-20827,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,R-24,Oil                                                                             ,29jan2008,Shut in - Complete,29jan2008,04jan2008,38.811633,-94.57731,1079,690,2008
Cass                                    ,037-20830,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,RW-15,Injection(Class II EOR)                                                         ,02dec2008,Active Well                                                                     ,02dec2008,29jul2014,38.813426,-94.574913,1079,672,2008
Cass                                    ,037-20831,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,RW-16,Injection(Class II EOR)                                                         ,04dec2008,Active Well                                                                     ,04dec2008,29jul2014,38.813316,-94.57340000000001,1079,671,2008
Cass                                    ,037-20834,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,RW-19,Oil                                                                             ,10dec2008,Shut in - Complete,10dec2008,04jan2008,38.812068,-94.573436,1079,672,2008
Cass                                    ,037-20858,KANSAS RESOURCE EXPLORATION AND DEVELOPMENT,BELTON UNIT,R-27,Oil                                                                             ,30jul2012,Active Well                                                                     ,30jul2012,23feb2012,38.81583,-94.58016000000001,1057,700,2012
